imageName,redMean,greenMean,blueMean,imgMean,redStd,greenStd,blueStd,imgStd,redVariation,greenVariation,blueVariation,imgVariation,redEntropy,greenEntropy,blueEntropy,imgEntropy,redKurtosis,greenKurtosis,blueKurtosis,imgKurtosis,redSkew,greenSkew,blueSkew,imgSkew,image_status
image30part18_notfire,25.49789839,27.16792306,24.4307383,25.69885325,30.30578647,32.35915295,31.50030168,31.41990422,1.188560171,1.19107938,1.289371663,1.22261892,10.05022896,10.05884566,9.991585161,11.13233691,0.63215787,0.918277002,1.62709109,1.081609213,1.327303642,1.411308349,1.620431948,1.458306503, notfire
image34part4_notfire,3.37515024,5.165071257,13.07915522,7.206458906,4.438529493,6.492955418,10.95736234,8.855460747,1.315061309,1.257089224,0.837772941,1.228822763,10.08444866,10.1404742,10.43379689,11.24519413,11.01044308,8.384949837,3.242330941,7.036783392,2.777995589,2.51803431,1.611518696,2.31397367, notfire
image27part3_notfire,10.61736883,25.72010802,61.42012346,32.58586677,6.467702704,12.38752459,23.62372296,26.54888657,0.609162478,0.481628016,0.38462513,0.81473624,11.57722008,11.64936975,11.69394631,12.55394979,-0.627980417,-0.987958765,-1.181091797,-0.039998097,0.47117186,0.152734707,-0.040859298,0.984785204, notfire
image29part9_notfire,4.447361111,5.962222222,10.84354167,7.084375,10.32624791,12.57850749,18.4889879,14.48030068,2.321882044,2.109701219,1.705069106,2.043977158,8.020240496,8.27179175,8.623563568,9.425861161,10.72197713,10.84989163,9.297297985,13.58002206,3.168455077,3.17703704,2.918801715,3.378291214, notfire
image30part1_notfire,20.12705592,22.58239675,19.37043129,20.69329465,32.64191047,36.31168841,33.0109088,34.05579948,1.621792606,1.607964328,1.704190697,1.645740809,9.838660076,9.826705796,9.770879711,10.9096041,4.424673519,3.897024626,4.379288978,4.285485882,2.342186798,2.23799834,2.363152102,2.32049415, notfire
image33part12_notfire,12.14792239,17.66708877,30.02047562,19.94516226,12.6744104,18.39969187,28.03389796,22.00444866,1.043339758,1.041467109,0.93382591,1.103247413,10.21419461,10.1806536,10.26847766,11.26146399,0.631989064,-0.230518709,-0.976531116,0.71267323,1.159922131,0.891022447,0.577461693,1.21559665, notfire
image29part11_notfire,4.561111111,5.797222222,9.972708333,6.777013889,12.04127226,14.68375399,21.83356278,16.86606072,2.63998661,2.532894794,2.189331328,2.488715678,7.711715979,7.849120232,8.169257905,9.017805471,9.099708904,9.231520919,7.684126605,11.74646549,3.076977831,3.083970944,2.855690499,3.32457369, notfire
image31part7_notfire,63.41455422,84.61927711,83.55421687,77.19601606,40.56324647,46.27120486,41.76321694,44.03039808,0.639652001,0.546816357,0.499833743,0.570371378,9.012912134,9.065861225,9.098243481,10.15340339,-0.318310974,-0.451664541,-0.451842673,-0.487947735,0.396484738,0.051734572,-0.058915669,0.149431588, notfire
image1part8,4.681493056,0.939357639,1.831440972,2.484097222,3.906797565,0.638373261,0.816437685,2.827123812,0.834519569,0.679584894,0.445789789,1.138089035,10.74182707,10.67157581,10.83252864,11.65326942,20.13174536,6.333398836,4.848343582,38.62449929,4.019608212,1.131041043,0.360932982,5.07827217, notfire
image34part14_notfire,12.50259701,21.35617703,38.34765625,24.0688101,21.74582824,31.21249819,42.38552493,34.58638905,1.739304899,1.461520859,1.105296362,1.436979598,9.762832083,9.940954974,10.23941962,11.06864526,7.801723636,4.170931233,2.121490933,4.821182025,2.741127086,2.102442474,1.642078616,2.184381451, notfire
image30part11_notfire,25.38224141,29.07072368,22.24547697,25.56614736,26.84817143,29.29510296,27.13149147,27.91945513,1.057754159,1.007718393,1.219640806,1.092047806,10.22777759,10.26654171,10.08228923,11.29293692,1.316997298,0.849196424,1.366220549,1.182129574,1.535970458,1.444872761,1.584443224,1.516235982, notfire
image35part18_notfire,19.85015152,33.26575758,34.42924242,29.18171717,24.95323141,31.98131998,32.72788857,30.81058963,1.257080148,0.961388596,0.950584046,1.055818253,8.312240517,8.468243133,8.474987852,9.506700246,17.63369022,12.58064668,12.45534493,13.45183403,3.877817889,3.221820286,3.207457614,3.298659787, notfire
image27part10_notfire,37.32743827,100.06,171.7319136,103.039784,31.9692383,55.91029476,53.80696075,73.23201131,0.85645412,0.558767687,0.31331952,0.710715886,11.40350415,11.61552264,11.71891464,12.59429659,0.391514975,-0.553055941,-0.767156064,-1.018207933,1.012450614,0.590541087,-0.34515647,0.415951216, notfire
image30part8_notfire,55.22331871,57.757447,47.40291484,53.46122685,49.20887156,48.2257003,42.38512958,46.91124967,0.891088633,0.83496939,0.894146061,0.877481727,10.25207527,10.31688398,10.25482791,11.3713863,-1.143361126,-0.777115728,-0.823872348,-0.861052745,0.504282427,0.591145076,0.607081313,0.589607755, notfire
image33part3_notfire,54.30050223,75.99330357,107.1232615,79.13902244,45.76845712,52.27540384,58.03478855,56.58466066,0.842873551,0.687894872,0.54175711,0.715003281,10.40392315,10.52048934,10.60696878,11.5939816,-0.245290183,-0.404974274,-0.501801088,-0.066974243,0.938057175,0.836351048,0.735976035,0.847622936, notfire
image28part14_notfire,26.0108,26.1102,27.77106667,26.63068889,10.2150877,10.40995306,11.4143414,10.72315192,0.392724857,0.398692965,0.411015592,0.402661454,9.522228415,9.519837828,9.51612331,10.61748079,-0.386112184,-0.423644662,-0.635496921,-0.471593964,-0.518191169,-0.467279913,-0.363477278,-0.415368258, notfire
image32part17_notfire,11.52258714,32.32233461,54.59754274,32.81415483,21.94492377,44.98893601,65.57425827,50.7728803,1.904513588,1.391883864,1.201047794,1.547285937,12.32205648,12.5881825,12.75765671,13.59472391,10.12986842,0.797028405,-0.156649438,2.393465455,2.958866376,1.360079839,1.028717047,1.76519946, notfire
image28part6_notfire,71.42813333,80.16366667,82.49253333,78.02811111,34.07316493,37.40179425,38.93899431,37.16706171,0.477027235,0.466567908,0.472030531,0.476329123,9.472419939,9.483075753,9.480873351,10.57577365,-0.541343412,-0.527121812,-0.51115003,-0.483495339,-0.360251915,-0.288020488,-0.229129537,-0.238627159, notfire
image27part15_notfire,11.25343364,28.43341049,64.99738426,34.8947428,8.339651758,17.79005638,36.80704086,32.90199331,0.741076193,0.625674376,0.566284956,0.942892558,11.44477053,11.54761702,11.59391108,12.4549873,-0.926502861,-0.938732087,-0.804929022,0.998721356,0.274172774,0.13872857,0.172311239,1.259719546, notfire
image34part8_notfire,9.475832761,18.10136933,33.88023695,20.48581302,11.42023481,15.57533744,20.62171226,19.18839706,1.205195902,0.860450785,0.608664936,0.936667588,10.11554066,10.39992965,10.56743352,11.42500866,4.955529958,2.159103993,0.825229256,1.895153873,1.954194385,1.348544021,0.913341951,1.326503651, notfire
image30part14_notfire,102.8643321,85.03559028,76.03145559,87.97712597,25.73372193,25.03938443,25.92121868,27.89316149,0.250171477,0.294457701,0.340927561,0.317050156,10.6543629,10.64175775,10.62614335,11.73285021,1.259832278,1.477242676,1.440102952,0.812385703,0.155470871,0.321711408,0.439469751,0.259388177, notfire
image34part11_notfire,15.9552069,33.91959993,58.77412431,36.21631038,16.7042282,28.88333972,41.8422259,35.53726956,1.046945257,0.851523596,0.711915769,0.981250414,10.21671191,10.37607874,10.48853319,11.39102597,1.004128354,-0.271808499,-0.480716605,1.197363399,1.23550504,0.806471387,0.651950243,1.276532341, notfire
image31part18_notfire,66.14322892,81.15614458,78.15942169,75.15293173,61.94326138,70.82317029,64.28112677,66.10901257,0.936501928,0.872677856,0.822436059,0.879659796,8.741650408,8.783103788,8.842134306,9.886222053,-0.959850568,-1.216588518,-1.256502541,-1.133851408,0.536957126,0.329989557,0.26851614,0.3917716, notfire
image26part9_notfire,25.28423318,35.1584507,57.3900626,39.27758216,12.71115865,13.69494709,15.81784896,19.49506333,0.502730637,0.389520778,0.275619998,0.496340718,10.0506663,10.08567348,10.11440742,11.13364449,30.59247158,22.88483279,12.94564371,5.445126044,3.933684767,3.211401796,2.142267325,1.459118041, notfire
image28part3_notfire,49.5814,52.9414,51.00346667,51.17542222,29.84717364,31.55542372,31.85144039,31.12770442,0.601983277,0.596044376,0.624495597,0.60825496,9.39489471,9.400004133,9.375024753,10.48830633,-0.983480999,-0.969151818,-0.959346394,-0.961101725,-0.038036049,-0.048009527,-0.003596782,-0.023681298, notfire
image28part11_notfire,34.45526667,34.60046667,35.11086667,34.7222,17.58798829,18.59662083,20.00396732,18.75782043,0.510458632,0.537467342,0.569737213,0.540225574,9.459879988,9.438243186,9.409512728,10.53429555,-0.806522383,-0.823680052,-0.901903362,-0.830083262,-0.201211801,-0.20293308,-0.205091087,-0.199440413, notfire
image32part12_notfire,11.47307276,37.47647214,61.76022172,36.90325554,22.37840807,51.92634544,74.20464942,57.64361785,1.950515658,1.385571866,1.201495839,1.562019854,12.29707515,12.59078872,12.76459307,13.58450224,9.177014995,0.44991393,-0.403524156,2.041999842,2.894032571,1.285952441,0.981384777,1.721902423, notfire
image36part8,34.03637397,33.58766695,32.80420574,33.47608222,16.93090906,17.01909735,17.39448438,17.12358256,0.497435746,0.506706744,0.530251655,0.511516923,9.422689826,9.418885628,9.407465437,10.51494101,-0.5559035,-0.548068316,-0.532983068,-0.550769494,0.406718542,0.460011175,0.52912436,0.464402738, notfire
image36part16,21.9829497,23.7660557,24.83390168,23.52763569,6.953790909,7.926723864,8.985557474,8.084504357,0.316326562,0.333531317,0.361826248,0.343617372,9.496411539,9.49052451,9.481169003,10.58642243,-0.376946715,-0.559378211,-0.862711375,-0.543937935,-0.397983743,-0.310559394,-0.119878327,-0.151179689, notfire
image33part6_notfire,118.9168312,145.5567265,181.16872,148.5474259,48.40614563,51.07268056,52.35255342,56.69635125,0.407058825,0.350878189,0.288971261,0.381671718,10.65706933,10.68243679,10.70461168,11.76859817,-1.147867639,-1.144965602,-1.116993761,-0.856699225,-0.286447685,-0.291506282,-0.357724117,-0.141649326, notfire
image29part5_notfire,2.760138889,3.811041667,7.715902778,4.762361111,6.669601019,7.547455625,11.19850175,8.953424235,2.41640051,1.980418029,1.451353403,1.880038919,7.983890246,8.402410995,8.812768037,9.546006394,14.54701166,12.87128818,8.377285823,12.75220642,3.560607752,3.317952109,2.675126852,3.22216097, notfire
image27part6_notfire,23.24885802,55.56736111,104.672284,61.16283436,22.03880133,39.0069183,51.34652392,51.65773606,0.947951994,0.70197536,0.490545558,0.844593561,11.36678247,11.5534271,11.65778894,12.53303598,2.658695608,1.861351454,-0.105842356,1.109015019,1.541523405,1.37995408,0.820792129,1.21038407, notfire
image3part19,23.2375188,16.51285714,5.76924812,15.17320802,4.584090485,4.137203311,3.846263908,8.330392402,0.197271082,0.250544365,0.666683739,0.549019851,9.48247304,9.474754233,9.391835095,10.44107145,358.1828532,466.6176559,624.3789252,29.68344562,13.78900083,14.80686773,18.19842058,1.883994956, notfire
image34part1_notfire,11.59778503,21.84473729,42.06342291,25.16864841,18.59107585,28.77982985,43.57448447,34.41556105,1.602985036,1.317472006,1.035923409,1.367398062,9.886843361,10.01736728,10.24321555,11.09562504,10.93965045,4.180428573,1.014164021,4.151128914,3.00645536,1.926053047,1.231972058,1.989978384, notfire
image35part14_notfire,5.415,17.44363636,20.79893939,14.55252525,5.771827018,13.52458498,15.90263077,14.1420488,1.065896033,0.775330596,0.764588543,0.971793455,8.202743307,8.437330126,8.447717382,9.39186506,1.156676291,-0.803061673,-0.726465389,-0.013123272,1.171525715,0.36704319,0.388092681,0.897016629, notfire
image31part11_notfire,116.3413012,131.6775904,124.4973494,124.1720803,78.59732388,81.78051056,74.01613089,78.44687893,0.675575424,0.621066275,0.594519733,0.6317594,8.953571168,8.989751677,9.0188459,10.08551245,-1.243410157,-1.21085966,-1.12336805,-1.201947805,-0.06130795,-0.270738267,-0.258728951,-0.187814035, notfire
image35part7_notfire,36.82166667,71.43878788,81.60409091,63.28818182,22.69148519,36.50832049,41.04335935,39.30521442,0.616253615,0.511043392,0.50295713,0.621051408,8.557751927,8.619101213,8.621822443,9.657195032,-0.455425603,-0.453344973,-0.47290307,-0.840820169,0.11225709,-0.448900787,-0.543418391,0.078570877, notfire
image26part10_notfire,40.67355243,53.82683881,79.13920188,57.87986437,18.98441017,22.83755452,32.19408129,29.90464966,0.466750727,0.424278204,0.406803209,0.516667584,10.00906401,10.0273313,10.02927604,11.08511227,3.09391313,1.943955894,1.226398245,0.093066849,0.020184871,-0.576703639,-1.110773976,0.022564884, notfire
image31part2_notfire,17.21937349,32.19633735,37.5493012,28.98833735,14.71870445,23.50847078,23.35118693,22.63225034,0.854775841,0.730159786,0.621880732,0.780736407,8.845807987,8.920650537,9.012508555,9.996652799,-0.252170469,-1.017290981,-0.993912127,-0.785547412,0.71232676,0.198339621,0.016673936,0.453302284, notfire
image22part15,5.994691358,0.894506173,0.833765432,2.574320988,5.628562211,1.029704232,1.011151718,4.135765793,0.938924437,1.151142679,1.212753227,1.606546275,9.210110169,8.979200428,8.894444236,9.835917881,0.400944878,1.996228311,0.779977616,6.167898533,0.912709303,1.271906866,1.113898251,2.401692883, notfire
image32part9_notfire,3.254259629,4.819573482,7.248930236,5.107587783,14.73361076,22.61337609,28.53766419,22.73723427,4.527484723,4.691986993,3.936810435,4.45165805,11.29217527,11.00725773,11.42557745,12.31263149,69.4706504,47.15582623,40.0341521,54.43844195,7.910240081,6.697172946,6.187256851,7.092979929, notfire
image29part14_notfire,4.694583333,6.048888889,11.36229167,7.368587963,9.907260166,11.3839909,17.03369806,13.45037172,2.110359847,1.881997026,1.499142828,1.825366242,8.148024337,8.403158996,8.744242081,9.550047161,7.561511679,7.37682914,5.573607571,8.876210034,2.732303788,2.66714574,2.328647897,2.783384446, notfire
image10part5,5.446511111,0.543044444,0.615096296,2.201550617,5.393162857,1.704803385,0.805838113,4.018257661,0.990205059,3.139344124,1.310100741,1.825194311,11.48972328,9.723134703,11.00046318,11.88438415,13.089534,19.84102105,9.493994338,25.73812237,3.337723059,4.310603347,2.378375541,4.302243108, notfire
image30part4_notfire,98.57661732,83.41193805,81.78515625,87.92457054,36.08104248,35.14005321,36.34872257,36.64886064,0.366020294,0.42128326,0.444441562,0.416821605,10.61339699,10.5892636,10.57804495,11.68978455,-0.079982798,0.008839837,0.362103304,0.004431164,-0.076822626,0.090875692,0.230016549,0.086791727, notfire
image15part2,176.2291319,102.1953299,48.08845486,108.8376389,71.81605867,64.3494695,39.69683384,79.89667513,0.407515249,0.629671332,0.825496139,0.734090485,10.86672451,10.73800688,10.59315981,11.76465677,-1.162958631,-1.387556546,-1.16239027,-1.035136155,-0.43427251,0.092447125,0.502843544,0.424712906, smoke
image36part6,57.22392725,56.32360045,55.81514635,56.45422469,18.76764904,16.51333346,14.95852704,16.82944136,0.32796856,0.293186752,0.268001215,0.29810774,9.493513179,9.5050348,9.512254631,10.60208038,-0.473741968,-0.294405235,0.058119482,-0.212137539,-0.239642078,-0.413934521,-0.617375915,-0.366217419, smoke
image37part7,36.32232704,48.24292453,74.60947327,53.05824161,12.60281134,14.44823596,22.74019686,23.46936038,0.346971474,0.299489222,0.304789672,0.442332042,8.478159052,8.492287232,8.49040149,9.542323758,-0.550963477,-0.530576388,-0.814115307,0.703626948,0.862821114,0.849403291,0.740117779,1.048075874, smoke
image15part3,194.4323785,111.5302951,49.30657986,118.4230845,41.77182077,37.33287833,26.16568904,69.34283579,0.214839838,0.334733072,0.530673373,0.585551678,10.9369006,10.90310616,10.82123254,11.87792819,-0.61148907,-0.359049932,0.548426854,-1.036205347,-0.469537464,0.141872007,0.797558612,0.323087943, smoke
image3part16,109.8320301,58.86774436,18.43172932,62.37716792,16.02484151,8.888737329,3.30091136,38.91093583,0.145903171,0.150995039,0.179088533,0.623800938,9.484940821,9.484244402,9.479370375,10.38902645,-0.966586512,-0.935722628,-0.330898769,-1.144999511,0.27051993,0.365862005,0.124791377,0.326019252, smoke
image15part1,111.3147049,41.04397569,11.31149306,54.55672454,35.57323684,23.54883284,7.980067608,48.84634734,0.319573563,0.573746389,0.705483137,0.895331378,10.90952253,10.80356421,10.71684252,11.66335301,-0.766264173,-0.564753743,2.070987169,-0.308912572,0.249780227,0.744080226,1.193057602,0.874623648, smoke
image4part9,207.2954815,68.9102963,1.87012963,92.69196914,20.03719564,8.827920223,1.248704655,86.46602451,0.096660069,0.128107419,0.667710214,0.932831887,10.89199898,10.88853511,10.63503581,11.48774894,0.559741575,0.315283799,6.496933247,-1.374873608,-0.245001878,0.239465131,1.010722902,0.450067659, smoke
image36part5,75.69877806,77.29482808,79.17064507,77.38808374,8.973227597,8.738539214,9.029993714,9.027026878,0.118538606,0.113054643,0.114057347,0.116646213,9.545356667,9.54595641,9.545741479,10.64413185,0.170339133,0.155438424,-0.508438099,-0.194814601,0.734008767,0.666591369,0.219893732,0.518644184, smoke
image3part17,106.6050376,56.96255639,17.89263158,60.48674185,21.49839697,13.46303587,6.80212637,39.34157532,0.201663988,0.236348871,0.380163552,0.650416506,9.476013428,9.469065548,9.422334328,10.37316733,1.518961469,2.821085319,7.167363845,-0.623573356,0.972706384,1.182330807,1.353252401,0.491918934, smoke
image3part13,91.30330827,54.52172932,19.74090226,55.18864662,54.97472314,38.10666344,21.44941093,49.98556911,0.602110966,0.69892617,1.086546636,0.905721959,9.310289072,9.263673739,8.97481192,10.2025112,-0.546654199,0.531932741,4.861157691,0.845351005,0.534564648,1.013162049,1.848660515,1.177797887, smoke
image21part6,248.0818986,135.4522995,25.98278302,136.5056604,13.04578576,16.97252464,6.191466342,91.58287011,0.052586609,0.125302595,0.238291115,0.670908956,9.737145743,9.730349761,9.707666857,10.57756148,9.73450807,1.45141542,0.656183748,-1.495760313,-3.099247252,-0.922643292,-0.488504766,0.030727156, smoke
image36part1,58.20787155,59.75959079,59.96057118,59.30934451,8.316982116,7.41226248,6.156578676,7.390474684,0.142884148,0.124034693,0.102677119,0.124608942,9.54151814,9.544174978,9.546868812,10.64273846,0.373565315,0.610739075,-0.21014276,0.660945327,-0.739341891,-0.859615182,-0.323712469,-0.76981836, smoke
image15part5,33.84907986,9.349791667,2.481336806,15.22673611,23.7700504,5.599997516,2.131875874,19.53369336,0.702236235,0.598943561,0.859164249,1.282854922,10.74155442,10.80709909,10.58827435,11.45167262,0.499439142,3.238504548,4.259870133,5.297715219,1.173480719,1.657939941,1.572738899,2.284891454, smoke
image3part12,144.6506015,82.48315789,27.0962406,84.74333333,34.30426588,24.38839738,12.3865705,54.28990141,0.237152598,0.2956773,0.457132437,0.640639202,9.466443064,9.450414134,9.380124327,10.37672554,-0.934395071,-0.521217787,1.273458864,-0.912484397,-0.164520675,0.045570471,0.406434643,0.414829041, smoke
image15part6,108.9029514,40.3278125,15.32423611,54.85166667,49.95012851,31.97141471,16.32680278,53.16218165,0.458666435,0.79278822,1.065423598,0.969199021,10.85694223,10.68670891,10.48990808,11.61990944,-0.32541911,0.942866555,3.104336913,0.841728696,0.595194112,1.311135955,1.806371022,1.212233661, smoke
image3part11,138.6166917,77.36827068,25.48218045,80.48904762,9.791379876,5.599007768,2.372758567,46.71604894,0.07063637,0.072368268,0.093114424,0.580402556,9.493030417,9.492911395,9.491221066,10.41340497,-0.228419233,0.256063139,1.356752221,-1.412083607,0.195604101,0.283128248,0.462110011,0.149319417, smoke
image18part12,144.2603466,91.66743697,92.66838235,109.5320553,26.0734967,21.8309517,22.35904279,33.98983549,0.18073918,0.238153835,0.241280167,0.310318613,9.837303491,9.824675194,9.824025364,10.90456088,-0.608715183,-1.004388886,-1.184853702,-0.580124432,-0.421921927,-0.28410845,-0.242563994,0.324554364, smoke
image37part18,46.46855346,62.15330189,92.37441038,66.99875524,5.405800092,6.075106835,8.735879759,20.25945598,0.116332438,0.097743911,0.094570344,0.302385558,8.527870966,8.529856613,8.530168758,9.588352436,-0.529212863,-0.471259165,-0.463133728,-1.034558978,0.134134417,0.081970204,0.122684431,0.447669936, smoke
image15part11,205.6675,116.6880729,56.54079861,126.2987905,35.31522776,38.63253311,29.87859466,70.45164705,0.171710298,0.331075252,0.528443096,0.557817274,10.94611289,10.90516997,10.8115198,11.89165805,-0.864368838,-0.600304664,-0.465525304,-1.096076412,-0.294039911,0.209967317,0.375902873,0.224885844, smoke
image6part6,182.4396386,58.7646988,1.339951807,80.84809639,8.608079414,3.333702612,1.007202495,75.75462583,0.047183164,0.056729681,0.751670686,0.936999499,10.63233049,10.63182571,10.27623936,11.21663112,0.155494292,-0.341055089,-0.406597433,-1.468199127,-0.214590348,-0.3771292,0.388360103,0.426756114, smoke
image18part7,126.1481618,91.08303571,99.33508403,105.5220938,24.26618519,19.40859275,18.9666976,25.80359795,0.192362575,0.213086802,0.190936544,0.244532657,9.835355663,9.830420318,9.835148036,10.92263542,-0.17741538,-0.692723638,-0.891883294,0.041591996,-0.077229198,-0.429296275,-0.552107468,0.21266421, smoke
image18part6,131.6455882,93.78230042,103.1000525,109.5093137,29.37941316,21.84165061,20.09065118,28.99582792,0.223170511,0.232897365,0.194865577,0.26477956,9.828554737,9.825990752,9.834638066,10.91775417,-1.277009759,-1.290305489,-1.303786205,-0.474405535,-0.237347632,-0.331193374,-0.357810176,0.292255437, smoke
image15part10,156.5460243,68.546875,25.50401042,83.53230324,43.33180125,31.36135478,16.5618711,63.39906529,0.276799117,0.457516915,0.649383012,0.758976621,10.91900159,10.84805736,10.75140239,11.76359665,-0.128185304,-0.745753564,0.244934245,-0.796014393,-0.482557107,0.081149513,0.801078637,0.623515101, smoke
image37part19,42.3038522,57.84119497,88.48486635,62.87663784,4.465236188,4.675131702,8.439700502,20.14448061,0.105551527,0.080827025,0.095380158,0.320381008,8.529070357,8.531366451,8.530064396,9.583057581,0.062930392,0.139968536,-0.770575922,-1.073109366,0.158212375,0.041544446,-0.079615622,0.482808622, smoke
image4part13,152.3392593,49.98077778,1.962722222,68.09425309,20.74836396,10.18788319,1.209284758,64.1208452,0.136198404,0.203836027,0.616126289,0.941648411,10.88739034,10.87576567,10.6725425,11.49036021,-0.957819411,-0.992937649,7.637115765,-1.255276465,-0.031068396,0.071424348,0.895641355,0.51260208, smoke
image18part11,132.1655462,84.99863445,88.88345588,102.0158789,23.07145026,15.23481467,14.1023055,27.89453948,0.174564786,0.179235993,0.158660634,0.27343331,9.839915926,9.838401781,9.84146852,10.91744697,1.706460354,-0.220148233,-0.682795061,1.331794376,1.291822761,0.40532853,-0.172130891,1.005754964, smoke
image2part16,205.4980024,35.31234164,2.793271649,81.20120522,19.12175072,11.65098824,3.801447723,89.8501039,0.093050786,0.32994097,1.360930192,1.10651195,11.56083314,11.50796663,10.87283038,12.01997315,0.965984043,-0.630341884,42.69665834,-1.387544182,-0.656926658,0.049883798,4.649887048,0.667103256, smoke
image13part14,56.61904637,19.90151793,1.630739798,26.0504347,22.45229966,11.54366957,2.431634619,27.15293483,0.396550297,0.580039654,1.491123612,1.042321756,13.19285412,13.12231969,12.45348596,13.82203839,6.637711299,9.200578994,1208.72355,2.989995636,2.213515257,2.251702118,18.57310989,1.430152614, smoke
image7part4,90.47556657,28.68817299,37.02543967,52.06305975,36.1402771,19.94547897,16.56363676,37.53368199,0.399447922,0.69525093,0.447358273,0.720927317,13.19507769,13.02644278,13.16973008,14.12685467,0.336433583,0.257280382,-0.380488354,1.940676438,1.116957208,0.921660564,0.628080507,1.346770306, smoke
image15part13,60.22079861,17.62006944,4.55546875,27.4654456,40.38759218,11.83520936,2.945632293,34.03242647,0.670658528,0.671689144,0.646614532,1.239099739,10.7030764,10.7277189,10.72689464,11.42873212,-1.481195858,-0.863374213,-0.656916214,1.135958585,0.063800804,0.517149074,0.424780498,1.545795204, smoke
image9part13,199.2652885,74.46291797,2.575546042,92.10125085,19.82290871,13.39632416,3.58610928,82.45273995,0.099479989,0.179905979,1.392368539,0.895240175,11.25669258,11.24585057,10.62407586,11.88054764,-0.568458319,-0.899461985,13.44104616,-1.390380132,-0.410694037,0.488019648,3.396327532,0.368193191, smoke
image13part2,83.94841033,33.2476566,1.796877564,39.66431483,26.78816008,12.89829415,2.338853503,37.97209138,0.319102649,0.387945963,1.301620962,0.957336375,13.21010012,13.18656954,12.47655626,13.85815296,-0.005167091,0.574478311,283.7755015,0.034935362,0.851766776,0.832351671,5.58129973,0.864660824, smoke
image25part19,42.03920991,15.93997642,5.75182783,21.24367138,43.71645677,15.8627718,7.742427993,31.21581935,1.039897202,0.995156542,1.346081319,1.469417352,9.247295388,9.321118089,9.007127247,10.08222365,-0.420751591,0.945468429,5.218375396,4.738384274,1.034506499,1.398684397,2.118858036,2.307463034, smoke
image9part9,237.4841297,123.7435433,1.549847661,120.9258402,16.49152262,27.08660604,1.311280986,98.06762277,0.06944263,0.218893086,0.846070887,0.810973259,11.2592928,11.23776484,10.8392161,11.91770102,-1.092360863,-1.429033876,0.514933336,-1.521614217,-0.389998517,0.168335125,0.764184914,-0.005419346, smoke
image16part9,77.3328125,43.135,40.38791667,53.61857639,34.1496121,8.456069319,4.615862577,26.49734595,0.441592786,0.196037309,0.114288207,0.494182198,9.074345983,9.150645686,9.162615274,10.16900548,-1.341869042,-1.370800962,1.240493417,2.675472708,0.468246038,0.419305909,-1.197970826,1.944439843, smoke
image25part18,62.55784198,22.49487028,7.432900943,30.82853774,48.30978385,18.4354105,8.832687607,38.18931146,0.772241854,0.819538422,1.188323062,1.238764932,9.415204953,9.405758924,9.107981643,10.19914849,-1.47169337,-0.474715634,2.982845733,1.473699282,0.304077373,0.771722472,1.692515704,1.598101817, smoke
image6part1,178.822988,53.8366506,1.506192771,78.05527711,19.63882782,6.960123345,1.153239632,75.35669085,0.109822725,0.12928225,0.765665361,0.965427241,10.62730417,10.6249133,10.27527299,11.20084,-0.971169794,-0.93622293,-0.256565486,-1.339798705,-0.396737527,-0.350652694,0.507968844,0.521970795, smoke
image13part1,77.97776172,28.84677929,1.745918036,36.19015301,15.57265943,7.07434663,2.578961074,33.09451034,0.199706417,0.245238699,1.477137541,0.914461741,13.23967077,13.22990422,12.46092329,13.88083762,8.719910373,46.22904271,1318.67897,-0.541091884,1.55891235,2.320264245,19.51344388,0.619495815, smoke
image15part14,114.2509896,38.66947917,9.315763889,54.07874421,18.51932101,11.41856245,2.913250638,45.98443511,0.162093309,0.295286171,0.312722679,0.850323649,10.94753011,10.91554683,10.91297082,11.6907337,-0.325235233,-0.817598589,0.846284123,-1.183917972,-0.601076917,-0.129671617,0.658379819,0.600810569, smoke
image2part9,28.36375801,9.984151839,10.03007355,16.12599446,45.36058079,12.17208737,7.106456855,28.75696477,1.599244387,1.219140851,0.70851493,1.783267682,10.89822208,11.16724758,11.3719635,12.01689884,11.33376086,28.36311044,25.75673782,35.37993316,3.419342664,4.783235261,3.952655944,5.640991347, smoke
image7part3,94.71561651,28.71815805,31.58262274,51.67213243,52.91380753,28.20721645,23.72167851,48.10215165,0.558659802,0.982208413,0.751099068,0.930910907,13.11676063,12.75860341,12.97499685,13.95901573,-1.09236628,-1.002027023,-1.045884871,1.309563969,0.608241462,0.698111427,0.534366,1.333649689, smoke
image22part9,117.0081481,35.23759259,3.76191358,52.00255144,33.78624796,13.71291746,7.005565251,52.32138884,0.288751241,0.389155911,1.862234499,1.006131188,9.649659919,9.616352152,8.629248318,10.25915303,0.068777658,3.102440764,15.45007894,-0.403503944,0.119540642,0.862203564,3.465506486,0.865264775, smoke
image18part2,93.64611345,75.28382353,91.99821429,86.97605042,14.85888367,11.92560143,11.52467653,15.29972334,0.158670586,0.158408551,0.125270655,0.175907313,9.842071772,9.841504737,9.846149954,10.93730024,8.348182353,6.964053154,1.496095611,3.80425986,1.145206404,0.170823394,-0.625089828,0.311368868, smoke
image2part11,218.6281851,43.55515065,2.286994069,88.15677659,15.97448983,13.53579543,2.568687671,94.57045566,0.073066928,0.310773702,1.123171986,1.072753103,11.56258155,11.51623638,10.90855133,12.04478231,-0.972010072,-0.974078665,1.230316481,-1.433288369,-0.379717858,0.178200624,1.219920913,0.61940436, smoke
